Name,City,State,Type,Star_Rating,Rating,latitude,longitude,address
Azure Guest House,Varanasi,Uttar Pradesh,Guest House,1.0,0.0,25.2980853,83.0008432,"Plot no. 30, Vijayanagaram Colony, Bhelupur, Varanasi, 221010"
Arul Nakshatra Service Apartment,Coimbatore,Tamil Nadu,Service Apartment,0.0,0.0,11.0168445,76.9558321,"10/4B, Metha Layout ,Masakalipalayam road,Peelamedu, Hopes"
BAVA LODGE,Chennai,Tamil Nadu,Lodge,0.0,0.0,13.0826802,80.2707184,"No 48/1114, E V R Periyar High Road, Park Town, Chennai - 600003, Periamet"
Avasa Hotel,Hyderabad,Andhra Pradesh,Hotel,5.0,4.5,17.4468922696,78.3837946587,"Plot no. 15, 24, 25 and 26, Survey no. 64, Sector-1, Huda Techno enclave, Madhapur, Hyderabad - 500081"
"Arista Service Apartments,Andheri",Mumbai,Maharashtra,Service Apartment,0.0,0.0,19.1199358,72.8466076,"B- 201 and 301 ,  Jeevan Vijay CHS, Dr Charat Singh Colony, Behind Dragon Fly Hotel, Near Jyoti Dwelling, Chakala, Andheri"
Chit Chat Palace,Jaipur,Rajasthan,Hotel,0.0,3.9,26.9254891018,75.790819347,"D-160,Kabir Marg,Bani Park,Near Collectreat Circle"
Calangute Alcove Luxury Apartment,Goa,Goa,Service Apartment,2.0,3.5,15.5443686,73.7615756,Calangute Candolim Beach Road Goa 403516 Near Plaintain Leaf Restaurant
Chalukya Deluxe,Kolhapur,Maharashtra,Lodge,1.0,0.0,16.7024958,74.2322025,"515 E, New Shahupuri, Station road"
Brisa Do Mar,Goa,Goa,Hotel,0.0,4.8,15.5945904354,73.7379630908,"Small vagator,orzan road,opp foot ball ground,bardez,goa"
Blooms 1,Gurgaon,Haryana,Guest House,0.0,3.8,28.4599209209,77.0622687423,"C-68, Block-C, South City, Part-I, Near Huda City Metro Station, Sector 41, Gurgaon"
Bokhim Village Resort,Aritar,Sikkim,Resort,1.0,0.0,27.1878853,88.6747675,"Bokhim Village Resort,Aritar lake ,East Sikkim"
Brindavan Lodge,Dharwad,Karnataka,Lodge,0.0,0.0,15.4540736701,75.0073431242,"Malmaddi Station Road, Court Circle, Opposite horticulture office, Dharwad Ho, Dharwad - 580001"
Brahma Inn Executive Rooms,Bangalore,Karnataka,Lodge,0.0,4.3,12.8971736,77.5999789,"No.65-66,1st floor, Sadguru complex,Opp.IIMB,Bilekahalli,Bannerghatta Main Road"
Blue Lemon Apartment Hotel,Bhiwadi,Rajasthan,Hotel,3.0,4.8,28.1433381717,76.8159565517,"Villa 149, Omaxe Panorama City, 7-8 Km milestone on Alwar Bypass Road,"
CHANDIPUR HOTEL,Baleshwar,Orissa,Hotel,0.0,0.0,21.4498151,87.0168535,"Chandipur, Balasore - 756025"
Breeze Inn Bungalow,Mahabaleshwar,Maharashtra,Bungalow,0.0,0.0,17.9313112,73.6672583,"Panchgani Road, Mahabaleshwar"
Bluebell Hospitality Services,Pune,Maharashtra,Service Apartment,0.0,5.0,18.5362084,73.8939748,"Casa Grande I Bldg, 4th Floor Flat No.401, Koregaon Park, Pune"
Bharat Guest House,Ghaziabad,Uttar Pradesh,Guest House,0.0,0.0,28.664471,77.321394,"B-1, Surya Nagar, Ghaziabad-201011"
"Camp Oak View, Bir",Baijnath,Himachal Pradesh,Tent,0.0,0.0,32.0521085,76.6492869,"Jaswant Poul, Village Ghodnala, Post Office- Bir, Teh. Baijnath, Distt. Kangra, Himachal Pradesh"
Callista Inn Golf Course Road,Gurgaon,Haryana,Hotel,2.0,3.7,28.4622335,77.0948864,"Plot No-2,sec-43,Golf Course Road,Gurgaon"
Chalet Diamond Penthouse,Bangalore,Karnataka,Luxury Yacht,0.0,0.0,12.9546284,77.6822522,"E 77 Seventh Floor, Diamond District, HAL Airport Road"
Chennai Stays (Guindy),Chennai,Tamil Nadu,Lodge,0.0,3.6,13.0123464,80.2415414,"#1, Venkitauram, 73-A, Sardar Patel Road, (Near Lemon Tree Hotel) Opp. Raj Bhavan Staff Quarters Gate, Guindy,  Chennai"
BRYS Fort,Jaisalmer,Rajasthan,Hotel,5.0,4.6,26.9150981683,70.9467535331,"Hotel Complex, Plot 7, Jodhpur Jaisalmer Road, Jaisalmer Rajasthan"
Citi Hotel &amp; Suites Jharsa,Gurgaon,Haryana,Hotel,0.0,0.0,28.4546386,77.0390265,"Address- 329, Village Jharsa,Gurgaon Haryana"
Chokhi Dhani - The Palace Hotel,Jaisalmer,Rajasthan,Hotel,4.0,3.9,26.901934,70.9458929,"Chokhi Dhani Palace Hotel, Barmer Road, Jaisalmer 345001"
Chadda Guest House,Shahtalai,Himachal Pradesh,Hotel,0.0,0.0,31.4531151,76.5204857,"Barsar - Deotsidh Rd, Shahtalai, Himachal Pradesh 176039"
Castle  View Jaisalmer,Jaisalmer,Rajasthan,Hotel,3.0,3.8,26.9098688,70.9104913,Air-force Circle Dibba Para
Central Gate,Chennai,Tamil Nadu,Hotel,1.0,3.0,13.0826802,80.2707184,"1/2, Elivaram Veerasamy Street, Periamedu,"
Blue Moon Guest House,Guwahati,Assam,Guest House,1.0,3.0,26.1446451,91.7842783,"Kahilipara Road Jatia, Dispur Guwahati-781006"
Camp Chrysalid Sitlakhet (16km From Almora),Almora,Uttarakhand,Tent,0.0,0.0,29.593587,79.5448673,"Camp Chrysalid Sitlakhet, Siyahi Devi Estate, Sitlakhet"
Chandelao Garh (Heritage Hotel),Jodhpur,Rajasthan,Hotel,1.0,4.7,26.2508270548,73.3963421143,"Chandelao, Jodhpur, Rajasthan"
Cabo Cabana Wooden Cottages,Goa,Goa,Cottage,0.0,4.5,15.5060246156,73.8251888487,"On the banks of River Mandovi, Betim"
Bhawna Clarks Inn,Agra,Uttar Pradesh,Hotel,4.0,4.1,27.2070155372,77.9716572646,"Bhawna Tower,Kailashouri Crossing, Sector 16B, Awas Vikas,Sikandra"
Chhabra Guest House,Jalandhar,Punjab,Guest House,1.0,0.0,31.3260152,75.5761829,"New Market, General Bus Stand, Jalandhar, Backside Narinder Cinema"
Black Beach Resort,Varkala,Kerala,Resort,3.0,3.1,8.7403891,76.6974664,"North Cliff End, Thiruvambadi Beach,"
Bharati Lodge,Hubli,Karnataka,Lodge,1.0,3.7,15.3513362,75.1379375,"Besides Old Bus Stand, Hubli"
Camp Sparrow,Nainital,Uttarakhand,Tent,3.0,4.7,29.3803039,79.4635658,"Near Telephone Exchange, Belwakhan, Jeolikote - 263127, Nainital - Uttarakhand"
CHIKKOS NEST HOMESTAY,Coorg,Karnataka,Homestay,0.0,0.0,12.3374942,75.8069082,DEVANAGERI  VILLAGE AND POST VIA VIRAJPET.S.COORG 571218
Camp Jayshee,Chail,Himachal Pradesh,Tent,0.0,0.0,30.9676214,77.1916497,"Chail, Himachal Pradesh 173217"
Braganza Guest House,Goa,Goa,Guest House,0.0,4.7,15.5654778167,73.7497782216,"H.No. 587, Opp the new Baga bridge, Goa"
Bulande Hope farm Bangalore,Bangalore,Karnataka,Service Apartment,0.0,5.0,12.9839161,77.7520895,NO 101 Maithri layout Hope farm circle Whitefield
Bhima's Paradise,Chikhaldara,Maharashtra,Hotel,1.0,0.0,21.3981985,77.3447554,"Bhimkund Road, Chikhaldara"
Camp Mehi Tents,Nainital,Uttarakhand,Tent,0.0,0.0,29.3763956,79.391605,"Vill. - Pangot, Nainital, (Uttarakhand) Nainital Uttarakhand Pin Code	:	263001"
Bhatia Villa 5,Panchgani,Maharashtra,Villa,0.0,0.0,17.9239501,73.8036752,"Plot 5/E, Kanch Bawadi Toll Naka, Opp Sanjeevan School, On panchgani Mahableshwar road"
Chowkidinghee Heritage Chang Bungalow,Dibrugarh,Assam,Bungalow,0.0,0.0,27.4728327,94.9119621,"Chowkidinghee Heritage Chang Bungalow, Dibrugarh(3KMS FROM Mancotta Heritage Chang Bungalow)"
BKS Guest House,Gurgaon,Haryana,Guest House,0.0,5.0,28.4601745,77.0666121,"House no 327, Sector 47, Gurgaon"
Cauvery Sannidhi,Mysore,Karnataka,Hotel,2.0,4.6,12.4102751962,76.6708806808,"Sy. No.69, Bommuru Agrahara Village, Paschima Vahini Circle, Off Mysore-Bangalore Highway, Srirangapatna Taluk"
Casa Del Fauno,Munnar,Kerala,Homestay,0.0,0.0,10.0376437,77.1629804,"Chinnakanal P.O, Munnar,Kerala, 685618, India"
Central Ninamma  Boutique Resort,Gangtok,Sikkim,Resort,3.0,4.5,27.3270234,88.6111288,"PNG ROAD,NEAR PALZOR NAMGYAL GIRLS HIGH SCHOOL GATE, Gangtok"
Chokhi Dhani - An Ethnic Village Resort,Jaipur,Rajasthan,Resort,5.0,4.3,26.7662554175,75.8359361825,"12th Mile, Tonk Road,"
Camp O Royale,Dhanaulti,Uttarakhand,Tent,1.0,0.0,30.4209685,78.2509964,"Lambdhar, Chamba-Mussoorie Road, Dist. Tehri Garhwal, Dhanolti, Uttarakhand 249001"
Brindhavan Dream House,Yercaud,Tamil Nadu,Guest House,0.0,4.6,11.775251,78.2092576,"Nagalore road  Opp petrol bunk,"
Blue Bird Resort,Havelock Island,Andaman and Nicobar Islands,Resort,3.0,4.6,12.0231359884,93.0043134214,"Beach No. 5, vijay Nagar Beach"
Celesta,Kolkata,West Bengal,Hotel,4.0,4.3,22.6183660819,88.432790624,RAA 43/2 VIP Road (Raghunathpur)
Chethans inn  serviced apartments,Tirupati,Andhra Pradesh,Hotel,1.0,2.9,13.6269935739,79.4285833248,"flat no 109 , indralok apartments,old renigunta road ,Behind Reliance Mart"
Calangute Annexe,Goa,Goa,Hotel,0.0,3.4,15.541667,73.761944,"Next to Calangute Beach, Calangute"
Camp Mehi Cottages,Nainital,Uttarakhand,Cottage,1.0,0.0,29.3803039,79.4635658,"Vill. - Pangot, Nainital, (Uttarakhand) Nainital Uttarakhand Pin Code	:	263001"
CARAMEL HOMESTAY,Bangalore,Karnataka,Homestay,1.0,0.0,12.9715987,77.5945627,"CARMEL HOMESTAY,Raj Villament, Ivy Rossa Layout,Carmelaram P.O., Sarjapur Road,Bangalore 560035, Karnataka, South India"
Blue Dawn Suites Service Appartment,Hyderabad,Andhra Pradesh,Service Apartment,0.0,0.0,17.4471644,78.3722413,"Plot No21, Silicon valley, Madhapur, Hyderabad - 500081"
Casa Anjuna-Boutique Resort,Goa,Goa,Resort,4.0,5.0,15.582884303,73.7398321841,"Near Starco Junction,66 D Mello Vaddo, Anjuna"
Calista Resort,Delhi,Delhi,Resort,4.0,4.2,28.519884478,77.0836660624,"OLD NH-8,NEXT TO FUN N FOOD VILLAGE KAPASHERA,NEW DELHI 110037, INDIA"
Boopathy Lodge,Kanyakumari,Tamil Nadu,Hotel,0.0,3.0,8.0883064,77.5384507,"36,  Main Road ,"
Buxar Hotel,Buxar,Bihar,Lodge,0.0,0.0,25.5657858,83.9770718,"Main Road, State Highway 13, Next to Model Thana, Opposite Old Bus Station"
Chief Guest House,Aizawl,Mizoram,Guest House,0.0,0.0,23.740738,92.7172255,"Chanmari, Main Road"
Bhimtal Holiday Villa,Nainital,Uttarakhand,Villa,0.0,0.0,29.343056,79.559167,"Near Bhimtal Lake,Bhimtal,Nainital, Uttarakhand"
Chilipili Estate Stay,Coorg,Karnataka,Homestay,0.0,4.5,12.3369072598,75.8257909515,"HOSKERI VILLAGE,AREKAD POST,KODAGU"
Capitol Hills Hotel,Delhi,Delhi,Hotel,3.0,3.8,28.5482235,77.2393398,C 42 Greater Kailash Part 1
Camp Chrysalid Dharamshala,Dharmsala,Himachal Pradesh,Tent,0.0,0.0,32.2211495138,76.33433567,"Camp Chrysalid Dharamshala, Mohal Tou Near the temple of Indru Nag"
Castle Service Apartment - Goregaon,Mumbai,Maharashtra,Service Apartment,1.0,1.0,19.1629338,72.839241,"1504, B wing, Imperial Heights, opp Goregaon fire brigade, off goregaon link road, Goregaon west, Mumbai"
Chandana Annexe,Marayoor,Kerala,Hotel,2.0,2.7,10.2733958,77.1587239,Marayoor P.O Munnar
carlin  service apartments,Bangalore,Karnataka,Service Apartment,0.0,4.3,13.0058336,77.6571505,"106, 4thA B Cross Road, Kasturi Nagar, Bengaluru, Karnataka, India"
BHIDE HOMESTAY,Chikmagalur,Karnataka,Homestay,0.0,0.0,13.4008043,75.286064,"Bharathinagara Post, Menase, Opposite Rajiv Gandhi Sanskrit University, Chikkamagaluru-Sringeri Rd, Kunthur, Karnataka 577139"
BORAH'S HOME STAY,Golaghat,Assam,Homestay,0.0,0.0,28.6139391,77.2090212,"Kaziranga National Park, Kohora,Dist. Golaghat, Assam, India"
Choice Rooms,Alleppey,Kerala,Hotel,2.0,3.0,9.4907281734,76.3234578847,"Rubber factory Juntion, civil station ward, beach road, alleppey"
Bizz Tamanna Hotel,Pune,Maharashtra,Hotel,2.0,3.6,18.5857867197,73.7343496128,"Plot No. P-10, Rajiv Gandhi Infotech Park, Phase-1, Opp. Infosys, Hinjewadi, Pune"
Blue Star Hotel,Gangtok,Sikkim,Hotel,0.0,0.0,27.3311995,88.6063836,"Near Diesel Power House, DPH Rd"
CCC PepperMint,Hosur,Tamil Nadu,Hotel,0.0,0.0,12.7409127,77.8252923,"CCC Peppermint Hotel,3/19 Seetharam Nagar,Krishnagiri - Hosur Main Road,Hosur."
Chandana Residency,Bundi,Rajasthan,Hotel,0.0,0.0,25.43815,75.637306,"Nainwa Road, Bundi"
Bougainvillea,Alibag,Maharashtra,Hotel,0.0,5.0,18.6122881426,72.9006202415,"Bougainvillea,  Next to Saavli Bungalow.G NO .2240, Nagaon."
BrijRama Palace. A Heritage Hotel,Varanasi,Uttar Pradesh,Hotel,5.0,0.0,25.305252511,83.0092712792,"Munshi Ghat, Darbhanga Ghat, Dashashwmedh,"
Chandana Deluxe Hotel,Bangalore,Karnataka,Hotel,0.0,0.0,12.8399389,77.6770031,"No.125, Konappanna Agrahara, Hosur Main Road, Near Infosys, Next To Bangalore Pride, Electronic City, Bangalore - 560100"
Blue Sky Group of houseboats,Srinagar,Jammu and Kashmir,Houseboat,0.0,0.0,34.0836581,74.7973681,AABI KARPORA Dal lake nehru park
BWDA Resort,Courtalam,Tamil Nadu,Resort,2.0,1.0,8.9510976,77.298937,Old Kutralam Falls Road  Tenkani
"Cambay Sapphire , Gandhinagar",Gandhinagar,Gujarat,Resort,5.0,3.2,23.2472514118,72.6341491799,"Plot No: 22, 23 and 24, GIDC, Sector 25, Gandhinagar"
Central Royale,Yamunanagar,Haryana,Hotel,1.0,2.5,30.1290485,77.2673901,"Model Town Rd,Mela Singh Chowk yamunanagar haryana -135001"
Chandrama Hotel,Puri,Orissa,Hotel,0.0,0.0,19.7984678,85.8221719,"Gopal Ballav Road, Puri Ho, Puri"
Casa De Damao.,Daman,Gujarat,Hotel,3.0,2.9,20.4170634481,72.8400797794,"Khariwad Opp Ice Factory Road, Vapi-Daman Mani Road,  Nani - Daman 396210."
Chai Guesthouse Munnar,Munnar,Kerala,Guest House,0.0,4.3,10.0380683,77.0053233,"Near Kallar Waterfalls, Vattiyar P.O, Kallar"
Brij Dham Guest House,Mathura,Uttar Pradesh,Guest House,0.0,2.5,27.493852729,77.6770469785,"Punjabi pench ,Junction Road"
Casa Clarks INN,Mysore,Karnataka,Hotel,3.0,4.3,12.2958104,76.6393805,"No:1/3,K.B Arcade,Hunsur road(Corner of Bhudevi farm)"
Castle Service Apartment - Malad (W),Mumbai,Maharashtra,Service Apartment,1.0,0.0,19.1629338,72.839241,"1504, B wing, Imperial Heights, Opp Goregaon fire brigade, Off Goregaon link Road, Goregaon West, Mumbai"
Birds Valley Resorts,Munnar,Kerala,Resort,0.0,4.4,10.0889333,77.0595248,"Kunjithanny, Idukki Dist, Munnar"
Bon Habi Resort,Kaziranga,Assam,Resort,1.0,0.0,26.5775358,93.1689333,"1no. Kohora Gaon, Bogorijuri Kaziranga National Park , Dist: Golaghat, Assam (India)"
Chakri Guest House,Visakhapatnam,Andhra Pradesh,Guest House,2.0,3.8,17.7361885,83.3296805,"opp to shivaji park,peddawaltair,visakhapatnam-17"
Bheemeshwari nature &amp; adventure camp by Jungle Lodges,Mandya,Karnataka,Tent,0.0,0.0,12.4307791,77.2175223,"Byadarahalli Post, HalgurHobli, Malavalli Taluk , Madya District"
Bliss Home Stay,Agra,Uttar Pradesh,Homestay,3.0,0.0,27.1614467,78.0372502,"Behind Dominos Pizza, Jasoria enclave, Fatehabad Road"
Calangute Residency,Goa,Goa,Hotel,0.0,4.6,15.5494718,73.744731,"Calangute Beach, Calangute, Goa"
"Chinar Villa, Nr.Fatehsagar Lake",Udaipur,Rajasthan,Homestay,0.0,4.4,24.5890187,73.6783031,Ambavgarh- Near Kurabad House
Bijans Nature Resort,Thekkady,Kerala,Cottage,0.0,3.0,9.6256409544,77.1605980133,"Ottakathalamedu,Kumily,Thekkady,Idukki District"
Blender Berry,Coorg,Karnataka,Hotel,0.0,0.0,12.4225988,75.7403141,"3rd mail,sampige katte circle,2.5 km from somawarpet road madikeri"
Bishnu Palace,Jharsuguda,Orissa,Hotel,0.0,0.0,21.8828307,84.0246733,"Bijju Nagar, Jharsuguda, Odisha"
chandra residency,Chittoor,Andhra Pradesh,Hotel,0.0,0.0,13.217176,79.1003289,"Door No 17-440, Sundarayyar Street, Chittoor Ho, Chittoor - 517001, Near Old Bus Stand"
Bon Farmhouse,Kewzing,Sikkim,Homestay,0.0,0.0,27.28584,88.3945669,"P/O Kewzing Bazaar Below Kewzing Monastery,Ravangla Subdivision,South Sikkim"
Blossoms Garden,Coonoor,Tamil Nadu,Resort,0.0,2.0,11.3552079,76.8067603,No: 242 Brooklands Coonoor Nilgiri
Cinnamon Residency,Bangalore,Karnataka,Hotel,3.0,3.8,13.0720866,77.5034333,"No. 1 and 2, Hesaraghatta main road, Chikkabanavara Bangaluru"
CENTRAL RESIDENCY,Chennai,Tamil Nadu,Guest House,0.0,3.9,13.0826869,80.2705066,"New No : 49, Sydenhams Road, Periyamet"
CCR Residency,Tirupati,Andhra Pradesh,Lodge,2.0,0.0,13.6403071,79.4176391,"13-6-616/J3/36, Peddakapu Layout, Tirupati Ho, Tirupati - 517501, Near R T C Bus Station"
Bull and Bush Resort Satyamangalam,Sathyamangalam,Tamil Nadu,Resort,0.0,0.0,12.8206717,77.8907068,"2/734, Mysore Main Road,sathyamangalam taluk,district"
Bubahut Boutique Resort,Shantiniketan,West Bengal,Hotel,0.0,0.0,23.6813648,87.6861602,"Village Daronda, Bonovilla, Bolpur Santiniketan, West Bengal 731302, India"
Chandra Nivas,Ooty,Tamil Nadu,Service Apartment,0.0,0.0,11.4069926,76.7035518,Ootacamund.The Nilgiris.
Camp lagoon,Naukuchiatal,Uttarakhand,Tent,0.0,0.0,29.3456842,79.5605433,"Naukuchiatal, Near Hanuman Temple"
BigSplash,Alibag,Maharashtra,Resort,0.0,3.0,18.6554173028,72.8670509643,"Chendre,Alibaug,Dist.Raigad 402201"
Casa Legend,Goa,Goa,Villa,0.0,4.5,15.5754515089,73.7606156365,"Ximer, Arpora, North Goa , Goa 403518"
Camp of Dooars,Dooars,West Bengal,Guest House,0.0,0.0,26.4918891,89.5271026,"BUXA FEEDER ROAD, SANTALABARI, BUXA DUAR, DIST- ALIPURDUAR"
Canaan Lodge,Gangtok,Sikkim,Hotel,0.0,0.0,27.3256949,88.6132309,"Kazi Road, Gangtok"
Casa Bella Vista,Manali,Himachal Pradesh,Cottage,0.0,3.3,32.250898055,77.1782860714,"Log Huts Road, Off Old Manali Road"
Brigade Royale Premier Business Class Hotel,Bangalore,Karnataka,Hotel,3.0,3.2,12.9724861,77.6071336,"#35,Brigade Road"
Bulande Hospitality Near Graphite India Signal,Bangalore,Karnataka,Hotel,0.0,0.0,12.9697999,77.7499467,"Near Hoodi, Brookfield, Bangalore - 560037"
Cidade De Goa,Goa,Goa,Resort,5.0,4.4,15.4586072,73.8167385,Vainguinim Beach
Chaitanya Niwas,Guhagar,Maharashtra,Homestay,0.0,0.0,17.4640665,73.1960032,"guhagar, shivaji chowk, ratnagiri"
Chouki Dhani,Rajkot,Gujarat,Motel,0.0,0.0,22.3144368,70.790491,"Near All India Radio Tower, Jamnagar Road, Rajkot, Gujarat 360001"
C.M.Sieiro Guest House,Goa,Goa,Guest House,0.0,0.0,15.5396068101,73.7594301507,"C. M. Sieiro Guest House, Near paradise village, Tivai Vaddo, Calangute"
Centaur Hotel,Delhi,Delhi,Hotel,4.0,2.1,28.5561624,77.0999578,"IGI Airport , Terminal -3"
chavi Village Resort,Kalimpong,West Bengal,Hotel,0.0,5.0,27.073658,88.4772009,"Pedong Rishi Road, Kalimpong Ho, Kalimpong - 734301, Near Big Heart Tree"
Citi Suites  southcity 1,Gurgaon,Haryana,Hotel,0.0,0.0,28.4583384,77.06652,M -135 south city 1 Gurgoan
Chandana Inn,Guruvayoor,Kerala,Hotel,3.0,4.4,10.5961586,76.0439883,"Outer Ring Road (North), Guruvayoor, Thrissur"
BLACK STONE HOTEL,Ghaziabad,Uttar Pradesh,Hotel,0.0,0.0,28.6691565,77.4537578,"Main Link Road, Vasundhara Sector 16, Opposite Reliance Euro Park"
Camp Himaliyan Adventure,Rishikesh,Uttarakhand,Tent,0.0,5.0,30.1146663,78.3009966,Shivpuri
Bhakti Sankul Lodge,Tuljapur,Maharashtra,Lodge,0.0,0.0,18.010037,76.0710681,"Behind Baba Petrol Pump, Near Bus Stand"
Blue Ocean Resort &amp; Spa By Apodis,Ganpatipule,Maharashtra,Resort,4.0,3.8,16.990215,73.3120233,"S.No. 127, Malgund, Nr. Ganapatipule,Ratnagiri"
Budget Inn Palm Regency,Vapi,Gujarat,Hotel,3.0,4.4,20.37121773,72.923172,"On National Highway 8, behind 21st Century Hospital, Gunjan, GIDC, Vapi"
CAMP THAR,Jodhpur,Rajasthan,Resort,0.0,3.9,26.7248111467,72.8881131745,PRATAP NAGAR OSIAN
Check In Room Chuna Mandi,Delhi,Delhi,Hotel,3.0,4.2,28.6412478,77.2115913,"hotel cabana  Behind Imperial Cinema, Lakshmi Narayan St, Chuna Mandi,New Delhi - ,India"
Chonor House,Mcleodganj,Himachal Pradesh,Cottage,2.0,0.0,32.2330513354,76.3248494165,near the Thekchen Choling Temple adjacent to HH the Dalai Lamas residence
Chingaara Estate Stay,Coorg,Karnataka,Homestay,0.0,5.0,12.4244205,75.7381856,"Yavakapady Village Post, Kabbinakkad, Madikeri Taluk"
Casa Paradise Resort,Vadodara,Gujarat,Resort,3.0,0.0,22.3071588,73.1812187,"Champalipura, Ajwa Nimeta Road Dist: Baroda"
BnB in GK II,Delhi,Delhi,Homestay,1.0,0.0,28.635308,77.22496,E-564 Greater Kailash Part-2
breathing Stone,Kalimpong,West Bengal,Hotel,3.0,3.4,27.0744759,88.4767834,8th mile rishi road Kalimpong
Camp Chrysalid Junga,Shimla,Himachal Pradesh,Tent,0.0,0.0,31.013228466,77.1767869093,"Village Maheshu, P.O Junga, Shimla"
Bishnoi Village Camp and Resort,Jodhpur,Rajasthan,Resort,2.0,4.2,26.108617432,73.0800983701,Village- Guda Bishnoiyan
Breeze Residency,Tiruchirappalli,Tamil Nadu,Hotel,3.0,3.8,10.7978225,78.6840936,"3/14, Mc Donald's Road,Next to kalaiyarangam thetar,Near to trichy central busstand  trichy"
Camp Royal Paradise,Jaisalmer,Rajasthan,Tent,1.0,1.3,26.8304527,70.5071565,"Sam Sand Dune, Sam Village"
Catalyst- L&amp;T South City,Bangalore,Karnataka,Hotel,3.0,0.0,12.9115889,77.6044808,"Block C3, L and T South City, Arekere, Mico Layout, Off Bannerghatta Road"
Christville Homestay,Cochin,Kerala,Homestay,0.0,4.6,9.9629965362,76.2421841025,"K.L Bernard Master Road, Near Village Office (Santa Cruz Ground), Njaliparambu"
Bluelily Beach Resort,Puri,Orissa,Resort,3.0,4.1,19.7876816,85.7956868,"Sipasarubali, Baliapanda, Puri, Odisha"
Blue Stones Service Apartments,Coimbatore,Tamil Nadu,Service Apartment,0.0,3.1,11.0331511,77.02766,"96, KALLURI NAGAR, OPP.PSG HOSPITAL MAIN GATE, BEHIND FUN REPUBLIC MALL , PEELAMEDU. COIMBATORE - 641004"
BORIBISTA BACKPACKING HOSTEL,Delhi,Delhi,Hostel,0.0,2.8,28.5706494,77.221724,"H-54, South Extension part-1, New Delhi 110049"
Billoo Palace Houseboat,Srinagar,Jammu and Kashmir,Houseboat,0.0,4.6,34.1064027916,74.8577929047,"Ghat No. 17, Nehru Park, Dal Lake"
Bilberry Hotel,Rewari,Haryana,Hotel,3.0,4.2,28.2002661275,76.6238453079,"Azad Chowk, Circular Road, Rewari"
Blue Marine Beach Resort,Goa,Goa,Hotel,1.0,3.5,15.5543466776,73.7541057459,"H.No.170/B, Titos Ln, Khobra Vaddo, Calangute, Bardez, Baga"
Chunda Palace,Udaipur,Rajasthan,Hotel,4.0,4.6,24.5787016632,73.6705704977,"1 Haridas Ji Ki Magri, Main Road, Udaipur 313001"
Callista-1,Gurgaon,Haryana,Service Apartment,0.0,2.0,28.635308,77.22496,"C-202,Essel Tower,MG Road,Gurgaon"
Chaandhni Lake View,Alleppey,Kerala,Homestay,2.0,0.0,9.5008137,76.3533724,Punnamada  Nehru Trophy Boat Race Starting Point
Bijainagar Fort by 1589 Hotels,Ajmer,Rajasthan,Hotel,0.0,0.0,26.4498954,74.6399163,"Bijainagar Fort, N.H-79 , Kushwah Farm Road, sanjay nagar, Hercules colony Rajasthan"
BISHT NIWAS,Kullu,Himachal Pradesh,Homestay,0.0,0.0,31.6392512544,77.4019492287,"VILL. NAGANI, P.O. GAHIDHAR, TIRTHAN VALLEY BANJAR, KULLU 175123"
Budget Cottages Manali,Manali,Himachal Pradesh,Cottage,0.0,0.0,32.2396325,77.1887145,Log Hut Ara
canal view residency,Alleppey,Kerala,Hotel,0.0,0.0,9.3964668247,76.3525813102,"beach road,civil station ward,near alappuzha passport office,alappuzha"
Cherai Beach Palace,Ernakulam,Kerala,Hotel,0.0,0.0,9.9312328,76.2673041,"Near Bhuvaneswary Temple, Cherai Beach, Cherai"
Breeze Cottage,Ooty,Tamil Nadu,Cottage,1.0,0.0,11.4064138,76.6932438,"192/ B 1,Mesbury, opp Government Museum India"
Casa Amigos Holiday Homes,Goa,Goa,Service Apartment,0.0,0.0,15.2993265,74.123996,"Landscape royale-3,Porba Vaddo,Calangute,Goa"
Cherry Tree,Pune,Maharashtra,Service Apartment,0.0,3.7,18.5454891,73.901995,"evora 803, forlezela kalyaninagar, opp gold big cinemas"
Central Guest House,Mumbai,Maharashtra,Hotel,1.0,2.5,18.9684004,72.8218168,"28,2nd floor,305,Bellasis road,S.M. Mansion above anna leela hotel"
Chirag Inn,Thiruvananthapuram,Kerala,Hotel,3.0,4.4,8.4957693,76.948048,MG Road Statue. Opp secretariat south gate
Brunton Boatyard,Ernakulam,Kerala,Hotel,3.0,4.8,9.9685644008,76.2455854785,"1/498, Calvetty Road, Fort Kochi, Cochin"
Cassowary Hotel,Dera Bassi,Punjab,Hotel,1.0,0.0,30.6526298,76.8213748,"Word No Development Nh 24 Derabassi, Derabassi, Zirakpur - 140507, Opposite Dab Dayanand Public School."
Chanakya BNR Ranchi,Ranchi,Jharkhand,Hotel,4.0,4.2,23.3440997,85.309562,Station Road
Caravan Home Stay,Delhi,Delhi,Homestay,1.0,0.0,28.635308,77.22496,"Deen Dayal Upadhaya Marg, Minto Bridge Colony, Barakhamba, New Delhi, Delhi 110001, India"
Bridge View Regency,Shimla,Himachal Pradesh,Hotel,3.0,3.9,31.1020640914,77.1779387699,"The Mall Road, Shimla"
BHAWANI COTTAGE,Manali,Himachal Pradesh,Cottage,2.0,4.0,32.2254938,77.1827345,"SIMSA ROAD ,KANYAL PO, CHHIYAL TEHSIL"
